"","DAP","Comment","Outcome","UNKDAP2_N_masked","CDM_table","variable","coding_system","code.DAP_UNIQUE_CODELIST","code.CDM_CODELIST","length_str"
"18450",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"565941000033117",15
"18451",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"566041000033110",15
"18452",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1084641000033114",16
"18453",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1089941000033115",16
"18454",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"569841000033110",15
"18455",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1086541000033118",16
"18456",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"567041000033112",15
"18457",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2617041000033119",16
"18458",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"571741000033113",15
"18459",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1088641000033118",16
"18460",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"567241000033116",15
"18461",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1086641000033117",16
"18462",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1579741000033114",16
"18463",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1666941000033115",16
"18464",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1803941000033119",16
"18465",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1804541000033110",16
"18466",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1804641000033111",16
"18467",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2636841000033119",16
"18468",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1804041000033117",16
"18469",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1804141000033118",16
"18470",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1804341000033115",16
"18471",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1804441000033114",16
"18472",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1804241000033113",16
"18473",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2636941000033110",16
"18474",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2636741000033112",16
"18475",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"286341000033119",15
"18476",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1396041000033114",16
"18477",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1396141000033113",16
"18478",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"286441000033113",15
"18479",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"939041000033117",15
"18480",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1425241000033112",16
"18481",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"4899741000033111",16
"18482",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1398841000033115",16
"18483",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1444841000033110",16
"18484",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1443741000033115",16
"18485",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1396641000033115",16
"18486",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1389641000033114",16
"18487",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1442941000033111",16
"18488",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"285541000033115",15
"18489",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"1451941000033119",16
"18490",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2916241000033111",16
"18491",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2916541000033113",16
"18492",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2916641000033114",16
"18493",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2916341000033118",16
"18494",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2916441000033112",16
"18495",NA,"CODELIST","DP_NSAID",NA,NA,NA,"PRODCODEID",NA,"2916741000033117",16
"18496",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"11441000033114",14
"18497",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"11541000033110",14
"18498",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"645241000033113",15
"18499",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"645341000033115",15
"18500",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10598841000033113",17
"18501",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10598941000033117",17
"18502",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"11781341000033117",17
"18503",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"11781441000033111",17
"18504",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12326541000033110",17
"18505",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12326641000033111",17
"18506",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12326741000033119",17
"18507",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12593141000033115",17
"18508",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12593241000033110",17
"18509",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12593341000033117",17
"18510",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12664441000033115",17
"18511",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2620241000033119",16
"18512",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3228141000033117",16
"18513",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3228241000033112",16
"18514",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3982341000033110",16
"18515",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3982441000033116",16
"18516",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4549141000033118",16
"18517",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4549241000033113",16
"18518",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4945241000033117",16
"18519",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4945341000033110",16
"18520",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4957741000033118",16
"18521",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5007641000033119",16
"18522",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5007741000033111",16
"18523",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5007841000033118",16
"18524",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5007941000033114",16
"18525",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5997041000033115",16
"18526",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6029841000033115",16
"18527",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6279741000033117",16
"18528",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6391041000033117",16
"18529",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"644941000033117",15
"18530",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"645041000033117",15
"18531",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"7874941000033110",16
"18532",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8348941000033113",16
"18533",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"896941000033112",15
"18534",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"897041000033113",15
"18535",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9230641000033113",16
"18536",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9230841000033114",16
"18537",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10614141000033116",17
"18538",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10614241000033111",17
"18539",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10614341000033118",17
"18540",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10614441000033112",17
"18541",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10614541000033113",17
"18542",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10614641000033114",17
"18543",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10614741000033117",17
"18544",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2995141000033110",16
"18545",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2995241000033115",16
"18546",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3191341000033115",16
"18547",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3191441000033114",16
"18548",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200541000033116",16
"18549",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200541000033116",16
"18550",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200641000033115",16
"18551",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200741000033112",16
"18552",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200841000033119",16
"18553",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3983941000033115",16
"18554",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3984241000033114",16
"18555",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4452341000033119",16
"18556",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4452441000033113",16
"18557",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4452541000033114",16
"18558",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4452641000033110",16
"18559",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5132241000033116",16
"18560",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5576041000033115",16
"18561",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8115741000033119",16
"18562",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8115841000033112",16
"18563",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8115941000033116",16
"18564",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8116041000033114",16
"18565",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8242541000033112",16
"18566",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8242641000033113",16
"18567",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8242741000033116",16
"18568",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8242841000033114",16
"18569",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8959841000033119",16
"18570",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8959941000033110",16
"18571",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10614841000033110",17
"18572",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"11898041000033111",17
"18573",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"11898141000033110",17
"18574",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12880941000033111",17
"18575",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12881041000033118",17
"18576",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4133241000033117",16
"18577",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4133341000033110",16
"18578",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4269741000033117",16
"18579",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4269941000033119",16
"18580",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5316641000033118",16
"18581",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5316741000033110",16
"18582",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6123241000033112",16
"18583",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6123341000033119",16
"18584",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6444041000033117",16
"18585",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6444141000033118",16
"18586",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"7687241000033110",16
"18587",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"7687341000033117",16
"18588",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"7687441000033111",16
"18589",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"7687541000033112",16
"18590",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8959241000033118",16
"18591",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8959341000033111",16
"18592",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8959441000033117",16
"18593",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8959541000033116",16
"18594",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8959641000033115",16
"18595",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8959741000033112",16
"18596",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1659941000033116",16
"18597",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1660041000033118",16
"18598",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1660141000033119",16
"18599",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1672741000033112",16
"18600",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1672841000033119",16
"18601",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1672941000033110",16
"18602",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2288241000033112",16
"18603",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2288341000033119",16
"18604",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2288441000033113",16
"18605",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2288541000033114",16
"18606",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2288641000033110",16
"18607",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2288741000033118",16
"18608",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3993941000033119",16
"18609",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3994041000033117",16
"18610",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3994141000033118",16
"18611",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6391141000033118",16
"18612",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6391241000033113",16
"18613",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6391341000033115",16
"18614",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12881141000033119",17
"18615",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"12881241000033114",17
"18616",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"13116741000033112",17
"18617",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"13116841000033119",17
"18618",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"13116941000033110",17
"18619",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8199341000033118",16
"18620",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10043341000033116",17
"18621",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10043441000033110",17
"18622",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10701641000033116",17
"18623",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10701741000033113",17
"18624",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"11918941000033116",17
"18625",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1278041000033114",16
"18626",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1450941000033113",16
"18627",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"1602941000033117",16
"18628",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2289441000033115",16
"18629",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2289941000033113",16
"18630",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"249441000033114",15
"18631",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"249541000033110",15
"18632",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3953041000033113",16
"18633",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"406841000033114",15
"18634",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4522041000033113",16
"18635",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4522141000033112",16
"18636",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4522241000033117",16
"18637",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4522341000033110",16
"18638",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"462041000033119",15
"18639",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"462141000033115",15
"18640",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"463541000033118",15
"18641",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"4941241000033119",16
"18642",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5378141000033117",16
"18643",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"557241000033113",15
"18644",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"557341000033115",15
"18645",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5709741000033116",16
"18646",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5709841000033114",16
"18647",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5815341000033115",16
"18648",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5869241000033114",16
"18649",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"58841000033113",14
"18650",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"59541000033116",14
"18651",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"59641000033115",14
"18652",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5968741000033115",16
"18653",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"5968841000033113",16
"18654",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"59741000033112",14
"18655",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6135341000033117",16
"18656",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"644541000033111",15
"18657",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"644641000033112",15
"18658",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"644841000033113",15
"18659",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"645841000033112",15
"18660",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"645941000033116",15
"18661",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"646041000033114",15
"18662",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"646141000033113",15
"18663",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"646441000033117",15
"18664",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"646541000033116",15
"18665",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"646841000033119",15
"18666",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"646941000033110",15
"18667",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8125241000033119",16
"18668",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8298141000033113",16
"18669",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8298241000033118",16
"18670",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"920141000033112",15
"18671",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"920241000033117",15
"18672",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10251341000033112",17
"18673",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10336941000033112",17
"18674",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10337041000033113",17
"18675",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"10337141000033112",17
"18676",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2147541000033115",16
"18677",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2147641000033119",16
"18678",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2147741000033111",16
"18679",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2147841000033118",16
"18680",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2190741000033115",16
"18681",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2190841000033113",16
"18682",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2190941000033117",16
"18683",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2191041000033110",16
"18684",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2995141000033110",16
"18685",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2995241000033115",16
"18686",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2995941000033112",16
"18687",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"2996041000033119",16
"18688",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3191341000033115",16
"18689",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3191441000033114",16
"18690",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200541000033116",16
"18691",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200641000033115",16
"18692",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200741000033112",16
"18693",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3200841000033119",16
"18694",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3983941000033115",16
"18695",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"3984241000033114",16
"18696",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6525941000033110",16
"18697",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6526041000033117",16
"18698",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"6526141000033118",16
"18699",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8839341000033116",16
"18700",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8839441000033110",16
"18701",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8199441000033112",16
"18702",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8199541000033113",16
"18703",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"8199641000033114",16
"18704",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9106041000033110",16
"18705",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9106141000033114",16
"18706",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9106241000033119",16
"18707",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9106341000033112",16
"18708",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9110341000033112",16
"18709",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9110441000033118",16
"18710",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9110541000033117",16
"18711",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9110641000033116",16
"18712",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9336641000033119",16
"18713",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9336841000033118",16
"18714",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9337141000033114",16
"18715",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9337241000033119",16
"18716",NA,"CODELIST","DP_OAB",NA,NA,NA,"PRODCODEID",NA,"9851541000033114",16
